Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
31479,670.537,255.180817,157.8175133,1.616935989,0.785821262,31964,200.2006684,0.779453276,0.98482668,0.879802714,0.784544351,0.008106383,0.001894423,0.615509838,0.995240009,DERMASON
54180,951.753,388.728347,178.9482034,2.172295333,0.887741362,55014,262.6482791,0.580209895,0.984840222,0.75162351,0.675660217,0.007174757,0.00092236,0.456516728,0.991689158,HOROZ
43643,798.501,291.9057674,191.1758187,1.526896912,0.755695563,44293,235.7286437,0.730011374,0.985324995,0.860148688,0.807550484,0.00668849,0.001754634,0.652137784,0.995747169,SIRA
49399,846.662,324.3418975,195.1767989,1.661785106,0.798675068,49948,250.7922652,0.682702673,0.989008569,0.865980046,0.773234254,0.006565758,0.001447801,0.597891212,0.993566711,SIRA
169095,1529.214,547.6732621,394.2119678,1.389286239,0.69418765,171300,464.0026302,0.78006643,0.987127846,0.908665626,0.847225275,0.00323885,0.001029357,0.717790667,0.997216696,BOMBAY
22721,553.6,201.1671865,144.0509676,1.396500072,0.698022458,23016,170.0860832,0.776706663,0.987182829,0.931633599,0.845496157,0.0088538,0.002790975,0.714863752,0.998307281,DERMASON
35672,690.775,241.4564778,188.2509018,1.282631188,0.626218826,36078,213.117341,0.779375137,0.988746605,0.939429298,0.882632526,0.006768796,0.002534025,0.779040176,0.999221227,SEKER
30994,650.335,238.2842684,165.9321726,1.436034162,0.717690461,31344,198.6524262,0.755803746,0.988833589,0.920901621,0.83367831,0.007688077,0.002290823,0.695019525,0.998071781,DERMASON
185104,1607.624,588.7555844,402.5758805,1.462471084,0.729693661,187253,485.4706301,0.796639639,0.988523548,0.900029419,0.824570744,0.003180675,0.000907007,0.679916911,0.994358823,BOMBAY
73769,1047.573,399.9223342,236.1586535,1.693447724,0.807029378,74575,306.4728503,0.801532026,0.989192089,0.84472465,0.76633092,0.005421279,0.001153312,0.587263079,0.994499324,CALI
184259,1644.594,628.1734098,377.5461788,1.663831989,0.799232312,186648,484.3612756,0.815168246,0.987200506,0.856093443,0.771063003,0.003409187,0.000743344,0.594538154,0.9892116,BOMBAY
36006,693.059,229.3833925,199.9267542,1.147337151,0.490247284,36489,214.1127344,0.772329472,0.986763134,0.941985735,0.93342736,0.006370699,0.002983245,0.871286636,0.999659526,SEKER
84334,1123.665,370.9664234,290.3691275,1.277568406,0.622352684,85612,327.6848849,0.778276117,0.985072186,0.839341809,0.883327612,0.004398777,0.001651958,0.78026767,0.996845323,BARBUNYA
22205,564.439,206.9064294,137.691618,1.50267992,0.746417718,22532,168.1436412,0.725274366,0.985487307,0.875843707,0.812655468,0.009318011,0.002506853,0.66040891,0.992383207,DERMASON
67960,1003.526,352.4252564,246.5565136,1.429389357,0.714535246,68906,294.1587317,0.71730893,0.986271152,0.848019768,0.834669838,0.005185775,0.001552574,0.696673739,0.995818028,BARBUNYA
49916,833.692,316.1569277,201.617206,1.568104895,0.770274524,50430,252.10122,0.799705213,0.989807654,0.902481633,0.79739268,0.006333779,0.001579544,0.635835087,0.997056112,SIRA
60833,1000.597,401.3640642,194.4276152,2.064336713,0.874837171,61591,278.3073503,0.697746172,0.987693007,0.763538087,0.693403758,0.006597802,0.000940857,0.480808771,0.992551198,HOROZ
68033,1005.269,384.9832288,226.3186333,1.70106731,0.808958166,68739,294.3166763,0.66589343,0.989729266,0.845989369,0.764492202,0.005658772,0.001192324,0.584448327,0.994185943,CALI
42257,772.737,285.2306727,189.547831,1.504795234,0.747250699,42749,231.9553479,0.796340268,0.988490959,0.889293484,0.813220211,0.006749904,0.001821,0.661327112,0.995161887,SIRA
28532,626.691,230.3359945,157.9116792,1.458638117,0.728005767,28861,190.5992411,0.720486856,0.988600534,0.912925134,0.827483527,0.0080729,0.002334784,0.684728987,0.998771801,DERMASON
36535,705.802,259.909709,179.2930016,1.449636666,0.723973269,36961,215.679871,0.764970687,0.988474338,0.921622792,0.829826142,0.007113992,0.002080854,0.688611425,0.998236371,DERMASON
154364,1481.35,556.1528852,353.8528242,1.571706786,0.77148213,155283,443.3309701,0.813058318,0.994081773,0.883976102,0.797138668,0.003602867,0.000897353,0.635430056,0.998709732,BOMBAY
69002,1037.299,369.3259433,238.3257423,1.5496687,0.763929918,70098,296.4052548,0.714476532,0.984364746,0.805867468,0.802557362,0.005352395,0.001369721,0.644098319,0.998139006,BARBUNYA
80416,1078.826,413.6205544,248.9445673,1.661496609,0.798596331,81066,319.9825483,0.792275862,0.991981842,0.868259456,0.77361375,0.005143511,0.001136413,0.598478235,0.994369558,CALI
40462,741.338,249.6428546,206.6216739,1.208212332,0.561216429,40933,226.9753697,0.792906134,0.988493392,0.925176698,0.909200346,0.00616981,0.002600698,0.826645269,0.998763008,SEKER
36652,708.945,268.2389969,174.2424848,1.539458056,0.760293894,36990,216.0249425,0.757523148,0.990862395,0.916394458,0.805345028,0.007318536,0.00189903,0.648580615,0.998462652,DERMASON
39651,727.918,269.7624486,187.3495473,1.439888446,0.719494397,39979,224.6891657,0.774373096,0.991795693,0.940370705,0.83291491,0.006803421,0.002019806,0.693747248,0.998918647,DERMASON
65330,974.886,344.9799398,242.1259681,1.424795294,0.712319636,66249,288.4107131,0.76049124,0.986128092,0.863803292,0.836021692,0.005280575,0.001591223,0.69893227,0.995835409,BARBUNYA
46557,826.971,308.8029323,193.093342,1.59924174,0.780387399,47093,243.4711759,0.677961906,0.988618266,0.855488728,0.78843544,0.006632793,0.001581032,0.621630443,0.994137352,SIRA
42802,793.323,300.6881075,182.6955482,1.645842553,0.794249664,43471,233.4463514,0.765031815,0.98461043,0.854621542,0.776373743,0.007025095,0.001574401,0.602756188,0.992041784,SIRA
33560,669.259,227.9361768,187.8565921,1.213352027,0.566352488,33897,206.7121649,0.739858907,0.990058117,0.941549974,0.906886164,0.0067919,0.002833885,0.822442514,0.997912291,SEKER
40061,756.806,278.5365624,183.4217785,1.518557745,0.752563599,40567,225.8478457,0.707891575,0.987526808,0.878946653,0.810837341,0.006952811,0.001853852,0.657457194,0.998386714,DERMASON
30103,649.08,242.802559,158.7150349,1.529801881,0.756771578,30544,195.7762243,0.70863936,0.985561812,0.897890109,0.80631862,0.008065726,0.002103052,0.650149717,0.994600261,DERMASON
29920,641.567,236.3747199,161.4634609,1.463951773,0.730341116,30221,195.1802428,0.761439406,0.990040038,0.91345555,0.825723846,0.007900225,0.002265471,0.68181987,0.998151407,DERMASON
55612,982.961,389.4549751,183.5903167,2.121326343,0.881917816,56771,266.0965944,0.610048267,0.979584647,0.723278914,0.683253807,0.007003074,0.000941449,0.466835765,0.990311006,HOROZ
71973,1022.505,379.7684961,242.1072507,1.568596128,0.770439822,72745,302.7191268,0.803046025,0.989387587,0.865064697,0.7971149,0.005276541,0.001314053,0.635392164,0.996673688,BARBUNYA
70002,1048.285,382.0247492,234.1121031,1.631802646,0.790223147,71186,298.5453309,0.705750696,0.983367516,0.80050043,0.781481649,0.00545734,0.001255556,0.610713568,0.996564015,BARBUNYA
31301,660.804,255.2912598,156.5817923,1.630401952,0.789814581,31659,199.6338423,0.782407639,0.988691999,0.900788328,0.781984634,0.00815601,0.001881267,0.611499967,0.996990741,DERMASON
71092,1025.404,397.0743498,230.4950186,1.722702521,0.814272171,72226,300.8606749,0.719438148,0.984299283,0.849651017,0.757693553,0.005585359,0.001135547,0.57409952,0.989002691,CALI
23288,558.113,207.567738,143.085693,1.450653336,0.724433616,23545,172.1952453,0.80458817,0.989084731,0.939502152,0.829585787,0.008913077,0.00260407,0.688212579,0.998357873,DERMASON
36398,708.613,258.4921149,179.5853194,1.439383329,0.719259066,36836,215.2751099,0.777535675,0.988109458,0.910896752,0.832811129,0.007101822,0.002107345,0.693574376,0.998319394,SIRA
36917,700.833,236.925477,198.7767875,1.191917225,0.544155416,37353,216.804484,0.771708683,0.988327577,0.944511346,0.915074591,0.006417788,0.002775819,0.837361508,0.998065604,SEKER
46588,809.163,308.1086311,193.6944684,1.590694012,0.777683167,47287,243.5522201,0.761366236,0.985217925,0.894153126,0.790475162,0.006613476,0.001592804,0.624850982,0.993946715,SIRA
40329,724.982,251.3028696,205.058574,1.225517494,0.578077558,40651,226.6020247,0.790826732,0.992078916,0.964212749,0.901708863,0.006231319,0.00254112,0.813078873,0.996442382,SEKER
24764,582.205,218.1527042,145.0687176,1.503788741,0.746854911,25176,177.5683082,0.747524752,0.983635208,0.918076345,0.81396336,0.008809268,0.002385278,0.662536352,0.996314707,DERMASON
181020,1593.456,594.8962104,388.8031964,1.530070267,0.756870603,182766,480.0852241,0.784145549,0.990446801,0.895893267,0.807006694,0.003286356,0.000859811,0.651259804,0.996473263,BOMBAY
53335,881.24,342.2415341,199.8183913,1.712762934,0.81186014,54233,260.592078,0.695934132,0.983441816,0.863045634,0.76142739,0.006416828,0.001330498,0.57977167,0.993011426,SIRA
43616,779.161,284.5756661,196.2770982,1.449866891,0.724077625,44222,235.6557149,0.713344128,0.986296414,0.902820237,0.828095101,0.00652457,0.001892573,0.685741496,0.994233891,SIRA
38024,765.052,257.1366649,189.0519994,1.360137241,0.677828638,38711,220.0310443,0.729575195,0.982253106,0.816367592,0.855696889,0.006762483,0.002236484,0.732217167,0.995915837,DERMASON
38185,713.378,228.1868579,213.4553209,1.069014616,0.353483116,38677,220.4963764,0.775361436,0.987279262,0.942894788,0.966297439,0.005975824,0.003213815,0.933730741,0.998171809,SEKER
46920,814.753,313.3114693,191.0962654,1.63954784,0.792459715,47412,244.4184924,0.772091493,0.98962288,0.888210557,0.780113454,0.006677568,0.001525559,0.608577001,0.997791107,SIRA
36753,698.996,250.3359142,187.3823389,1.335963227,0.663108155,37108,216.3223821,0.769922071,0.99043333,0.945264347,0.864128436,0.006811306,0.002342736,0.746717955,0.997587728,DERMASON
47490,814.313,313.4086044,193.5454778,1.619302129,0.78653164,47843,245.8986498,0.812544913,0.9926217,0.899972621,0.784594444,0.006599465,0.001542657,0.615588442,0.996823675,SIRA
75677,1039.343,394.2064883,245.7193692,1.604295541,0.781961646,76411,310.4109357,0.825897632,0.990394053,0.880351241,0.787432335,0.005209066,0.001235357,0.620049683,0.994742941,BARBUNYA
38169,739.545,271.3065485,179.940888,1.507753749,0.748408302,38680,220.4501762,0.717233215,0.986789038,0.876983527,0.812550148,0.007108034,0.001911305,0.660237743,0.995475933,DERMASON
176352,1626.129,588.8901819,386.3377341,1.524288543,0.754722846,180410,473.854767,0.764090121,0.97750679,0.83806994,0.804657272,0.003339288,0.00086353,0.647473325,0.986936171,BOMBAY
30063,648.1,250.3079922,153.498392,1.630688042,0.789898133,30410,195.6461102,0.789511004,0.98858928,0.899410882,0.781621507,0.008326115,0.001916938,0.610932181,0.996239802,DERMASON
38806,743.685,269.7196657,183.8611997,1.46697436,0.731654945,39305,222.282104,0.770204827,0.987304414,0.881720015,0.824122718,0.006950463,0.001977703,0.679178255,0.996337085,SIRA
71342,1075.003,391.5659601,232.5245225,1.683977053,0.804588824,72680,301.3892095,0.723872722,0.981590534,0.775775021,0.769702273,0.005488576,0.001188312,0.592441589,0.997658041,BARBUNYA
67882,991.604,392.7362244,221.5486688,1.772686004,0.825695756,68565,293.9898753,0.71226811,0.990038649,0.867536894,0.748568268,0.005785572,0.001120603,0.560354452,0.993332494,CALI
28608,636.556,231.6683536,157.4549414,1.471331109,0.733530376,28983,190.8529195,0.743605739,0.987061381,0.887205303,0.823819553,0.008098027,0.002300845,0.678678656,0.99856102,DERMASON
30605,643.371,233.1947529,167.5795038,1.391546983,0.695398141,30904,197.4018649,0.75653829,0.990324877,0.929135996,0.846510749,0.007619499,0.002413438,0.716580448,0.997155361,DERMASON
40494,760.31,286.9312509,180.2077172,1.592225101,0.778171454,40982,227.0651055,0.786596737,0.988092333,0.880276559,0.79135718,0.007085772,0.001714183,0.626246186,0.997124897,SIRA
58222,945.639,378.0463661,196.9372169,1.919628865,0.85359694,58954,272.2692652,0.685577693,0.98758354,0.818175054,0.72020072,0.006493188,0.001077586,0.518689078,0.995690525,HOROZ
38772,732.365,274.593569,180.0761833,1.524874439,0.754941883,39190,222.1847061,0.80080965,0.989334014,0.908391174,0.809140239,0.007082265,0.001872609,0.654707927,0.998347382,DERMASON
83343,1113.526,416.8090886,257.6891372,1.617488006,0.785987328,84140,325.7539,0.806532153,0.990527692,0.844652884,0.781542219,0.005001129,0.001150953,0.61080824,0.987975002,CALI
41141,748.048,273.7871819,191.6862337,1.428309048,0.714016776,41537,228.8719033,0.739321078,0.990466331,0.92390172,0.835948205,0.00665485,0.002004636,0.698809402,0.998115791,DERMASON
32732,708.777,253.9065789,164.6636358,1.541971169,0.761197141,33485,204.1462142,0.780876494,0.977512319,0.818772362,0.804020971,0.007757136,0.001999635,0.646449723,0.996806834,DERMASON
64564,997.3,386.6439511,214.293814,1.804270239,0.832356442,65459,286.7149071,0.684484495,0.986327319,0.81573417,0.741547634,0.005988538,0.001117009,0.549892893,0.992155382,CALI
27713,626.514,237.4629338,149.1269212,1.592354565,0.778212663,28017,187.8437848,0.791551227,0.989149445,0.887221067,0.791044656,0.008568648,0.002069646,0.625751648,0.996418494,DERMASON
40552,741.016,276.3576019,187.4512838,1.47429026,0.734792017,40892,227.2276612,0.819298529,0.991685415,0.92804059,0.822223306,0.006814895,0.001921313,0.676051166,0.996695649,DERMASON
26307,606.265,217.531817,154.6776643,1.406355714,0.703133705,26684,183.0167006,0.696726522,0.985871683,0.899406859,0.84133302,0.008268971,0.002555659,0.707841251,0.995476588,DERMASON
47044,855.838,354.3044348,170.3573014,2.079772525,0.876818329,47566,244.7412535,0.621699485,0.989025775,0.80710674,0.690765425,0.007531342,0.001057729,0.477156872,0.992377753,HOROZ
37047,710.523,249.1860379,189.4711605,1.315166051,0.649501559,37442,217.1858776,0.797807735,0.98945035,0.922160738,0.871581247,0.006726214,0.002394319,0.759653869,0.99907098,SEKER
32723,672.774,255.5404439,163.4189813,1.563713357,0.768788273,33022,204.1181462,0.701608062,0.99094543,0.908499259,0.798770414,0.0078092,0.001960985,0.638034175,0.997702561,DERMASON
38771,716.198,249.3478187,198.1711632,1.258244715,0.60692651,39156,222.1818408,0.782114904,0.990167535,0.949840446,0.891051873,0.006431297,0.002500865,0.79397344,0.999012884,SEKER
29651,640.693,235.8028788,160.453744,1.469600353,0.732787916,30008,194.300864,0.713587794,0.988103172,0.907714453,0.823996997,0.007952611,0.002261476,0.678971051,0.997816096,DERMASON
77520,1081.174,421.9850438,235.7064323,1.790299228,0.829460184,78423,314.1679957,0.811014396,0.988485521,0.833359598,0.744500309,0.005443564,0.001031627,0.554280711,0.992328329,CALI
45932,777.532,273.7150697,214.2982457,1.277262298,0.622116678,46306,241.8314263,0.776088132,0.991923293,0.954747822,0.883515207,0.005959137,0.002239852,0.78059912,0.997029826,SEKER
43796,766.59,276.2896738,202.0081256,1.367715645,0.682220886,44236,236.1414811,0.76512928,0.99005335,0.93652206,0.854688045,0.00630856,0.002076541,0.730491654,0.999104864,SEKER
55877,929.728,372.6542803,192.1176402,1.939719225,0.856866397,56678,266.7298372,0.674549713,0.985867532,0.812327441,0.715756805,0.006669189,0.001079729,0.512307805,0.993733298,HOROZ
37190,738.964,243.8296133,194.384226,1.25436934,0.603697651,37707,217.6046384,0.785659963,0.986289018,0.855833889,0.892445489,0.006556322,0.002565469,0.79645895,0.999053688,SEKER
31472,669.924,240.3034118,167.1150549,1.437951906,0.718590409,31932,200.1784078,0.783294756,0.985594388,0.881217541,0.833023578,0.007635467,0.002268008,0.693928281,0.997835494,DERMASON
27408,625.993,230.8101581,151.7794063,1.520694828,0.753372387,27861,186.8072521,0.803306076,0.983740713,0.878917792,0.809354552,0.00842127,0.002229013,0.655054791,0.996138432,DERMASON
146862,1422.934,534.4641251,352.7566956,1.515106961,0.751248548,148492,432.4239887,0.819414377,0.989022978,0.911485552,0.80907954,0.003639227,0.000961953,0.654609703,0.991803717,BOMBAY
42160,766.993,278.6374807,193.004773,1.443681814,0.721251379,42738,231.6889708,0.732147819,0.986475736,0.900591131,0.831506839,0.006609048,0.001948866,0.691403623,0.998166837,SIRA
34970,698.053,259.9372371,171.5361346,1.515349741,0.751341438,35414,211.0099213,0.77365545,0.987462585,0.901838352,0.811772579,0.007433149,0.001991087,0.65897472,0.998577171,DERMASON
34006,678.783,253.5999882,170.9734539,1.483271131,0.738561988,34347,208.0811956,0.800141176,0.990071913,0.927477752,0.820509484,0.007457507,0.002085009,0.673235814,0.998591247,DERMASON
35376,681.424,236.606393,190.5127968,1.241944882,0.593018666,35693,212.231294,0.770702163,0.991118707,0.95737865,0.896980387,0.006688331,0.002670726,0.804573815,0.999236332,SEKER
57779,949.15,329.2330424,223.8914482,1.470502983,0.733175547,58873,271.2314651,0.716443265,0.981417628,0.805953863,0.823828201,0.005698144,0.001619048,0.678692905,0.998019941,BARBUNYA
38344,719.605,249.9302987,195.6478006,1.277450081,0.622261488,38741,220.9549662,0.778558376,0.989752459,0.930505481,0.884066347,0.006518107,0.00245607,0.781573306,0.998420884,SEKER
74216,1092.082,408.9448865,231.8578197,1.763774399,0.823741239,75550,307.3999773,0.737674936,0.982342819,0.781982276,0.751690478,0.005510198,0.001085184,0.565038575,0.996600573,BARBUNYA
72923,1083.134,406.9631528,229.1976759,1.775598951,0.826327268,74095,304.7104319,0.689931502,0.984182468,0.781106071,0.748742066,0.005580724,0.00108193,0.560614682,0.995426841,BARBUNYA
188247,1691.965,664.1887128,368.0132442,1.804795679,0.832463864,194252,489.5748406,0.727547132,0.969086547,0.826333154,0.737102018,0.003528283,0.000642471,0.543319385,0.980580479,BOMBAY
74795,1034.077,393.3613253,243.1153264,1.618002991,0.786142069,75468,308.5967462,0.802435361,0.991082313,0.878975304,0.784512168,0.005259193,0.001228846,0.615459342,0.995815056,CALI
74521,1037.103,405.0652845,236.4519477,1.713097686,0.811942175,75533,308.0309791,0.78432425,0.986601883,0.870652311,0.760447738,0.005435586,0.001121253,0.578280762,0.990651435,CALI
46937,868.451,305.1511731,197.2595108,1.546952904,0.762971528,47931,244.4627671,0.753064433,0.979261856,0.782050059,0.801120194,0.006501293,0.001651848,0.641793566,0.992824421,SIRA
31421,651.558,239.0708945,168.0545656,1.422578992,0.71124059,31768,200.0161487,0.765768181,0.989077059,0.930087277,0.836639479,0.007608634,0.002299534,0.699965618,0.995756384,DERMASON
28395,610.291,208.1781167,173.888747,1.197191424,0.549812187,28715,190.1410973,0.763922518,0.988855999,0.958027126,0.913357755,0.007331506,0.003147289,0.834222388,0.998723889,SEKER
173967,1605.55,604.93982,370.0099489,1.634928525,0.79113039,176528,470.6396327,0.72534304,0.985492386,0.84806486,0.777994136,0.003477325,0.000785833,0.605274876,0.98958116,BOMBAY
